county,county_fips,state,total_population,health_service_area_number,health_service_area,covid_inpatient_bed_utilization,covid_hospital_admissions_per_100k,covid_cases_per_100k,covid-19_community_level,date_updated
"Frederick County, VA",51069,Virginia,"89,313",25,"Berkeley, WV - Frederick, VA",4.30%,7.2,101.89,Low,3/24/22
"Giles County, VA",51071,Virginia,"16,720",70,"Montgomery, VA - Pulaski, VA",4.20%,2.5,0,Low,3/24/22
"Gloucester County, VA",51073,Virginia,"37,348",5,"Newport News City, VA - Hampton City, VA",1.40%,1.1,16.07,Low,3/24/22
"Goochland County, VA",51075,Virginia,"23,753",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,29.47,Low,3/24/22
"Grayson County, VA",51077,Virginia,"15,550",73,"Carroll, VA - Grayson, VA",1.50%,9.6,19.29,Low,3/24/22
"Greene County, VA",51079,Virginia,"19,819",99,"Albemarle, VA - Charlottesville City, VA",3.00%,6.3,111,Low,3/24/22
"Greensville County, VA",51081,Virginia,"11,336",130,"Brunswick, VA - Greensville, VA",0.40%,3,26.46,Low,3/24/22
"Halifax County, VA",51083,Virginia,"33,911",71,"Halifax with South Boston City, VA - Mecklenburg, VA",4.50%,9.1,44.23,Low,3/24/22
"Hanover County, VA",51085,Virginia,"107,766",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,67.74,Low,3/24/22
"Henrico County, VA",51087,Virginia,"330,818",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,55.62,Low,3/24/22
"Henry County, VA",51089,Virginia,"50,557",132,"Pittsylvania (Danville), VA - Danville City, VA",1.50%,0.5,395.59,Medium,3/24/22
"Highland County, VA",51091,Virginia,"2,190",97,"Augusta, VA - Staunton City, VA",2.70%,4.9,0,Low,3/24/22
"Isle of Wight County, VA",51093,Virginia,"37,109",6,"Virginia Beach City, VA - Norfolk City, VA",0.90%,1.6,18.86,Low,3/24/22
"James City County, VA",51095,Virginia,"76,523",5,"Newport News City, VA - Hampton City, VA",1.40%,1.1,52.27,Low,3/24/22
"King and Queen County, VA",51097,Virginia,"7,025",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,14.23,Low,3/24/22
"King George County, VA",51099,Virginia,"26,836",135,"Stafford, VA - Spotsylvania, VA",4.40%,3.5,22.36,Low,3/24/22
"King William County, VA",51101,Virginia,"17,148",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,46.65,Low,3/24/22
"Lancaster County, VA",51103,Virginia,"10,603",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,75.45,Low,3/24/22
"Lee County, VA",51105,Virginia,"23,423",55,"Wise, VA - Lee, VA",17.90%,7.6,46.96,High,3/24/22
"Loudoun County, VA",51107,Virginia,"413,538",69,"Fairfax, VA - Arlington, VA",1.50%,1.6,184.02,Low,3/24/22
"Louisa County, VA",51109,Virginia,"37,591",99,"Albemarle, VA - Charlottesville City, VA",3.00%,6.3,85.13,Low,3/24/22
"Lunenburg County, VA",51111,Virginia,"12,196",71,"Halifax with South Boston City, VA - Mecklenburg, VA",4.50%,9.1,163.99,Low,3/24/22
"Madison County, VA",51113,Virginia,"13,261",99,"Albemarle, VA - Charlottesville City, VA",3.00%,6.3,203.6,Medium,3/24/22
"Mathews County, VA",51115,Virginia,"8,834",5,"Newport News City, VA - Hampton City, VA",1.40%,1.1,0,Low,3/24/22
"Mecklenburg County, VA",51117,Virginia,"30,587",71,"Halifax with South Boston City, VA - Mecklenburg, VA",4.50%,9.1,134.04,Low,3/24/22
"Middlesex County, VA",51119,Virginia,"10,582",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,75.6,Low,3/24/22
"Montgomery County, VA",51121,Virginia,"98,535",70,"Montgomery, VA - Pulaski, VA",4.20%,2.5,74.09,Low,3/24/22
"Nelson County, VA",51125,Virginia,"14,930",99,"Albemarle, VA - Charlottesville City, VA",3.00%,6.3,53.58,Low,3/24/22
"New Kent County, VA",51127,Virginia,"23,091",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,12.99,Low,3/24/22
"Northampton County, VA",51131,Virginia,"11,710",137,"Accomack, VA - Northampton, VA",0.00%,0,17.08,Low,3/24/22
"Northumberland County, VA",51133,Virginia,"12,095",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,57.88,Low,3/24/22
"Nottoway County, VA",51135,Virginia,"15,232",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,262.61,Medium,3/24/22
"Orange County, VA",51137,Virginia,"37,051",99,"Albemarle, VA - Charlottesville City, VA",3.00%,6.3,0,Low,3/24/22
"Page County, VA",51139,Virginia,"23,902",63,"Rockingham, VA - Harrisonburg City, VA",2.90%,4.8,37.65,Low,3/24/22
"Patrick County, VA",51141,Virginia,"17,608",132,"Pittsylvania (Danville), VA - Danville City, VA",1.50%,0.5,227.17,Medium,3/24/22
"Pittsylvania County, VA",51143,Virginia,"60,354",132,"Pittsylvania (Danville), VA - Danville City, VA",1.50%,0.5,46.39,Low,3/24/22
"Powhatan County, VA",51145,Virginia,"29,652",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,94.43,Low,3/24/22
"Prince Edward County, VA",51147,Virginia,"22,802",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,587.67,Medium,3/24/22
"Prince George County, VA",51149,Virginia,"38,353",77,"Petersburg City, VA - Prince George, VA",3.90%,5.8,99.08,Low,3/24/22
"Prince William County, VA",51153,Virginia,"470,335",109,"Prince William (Dale City), VA - Fauquier, VA",0.40%,0.7,41.03,Low,3/24/22
"Pulaski County, VA",51155,Virginia,"34,027",70,"Montgomery, VA - Pulaski, VA",4.20%,2.5,41.14,Low,3/24/22
"Rappahannock County, VA",51157,Virginia,"7,370",99,"Albemarle, VA - Charlottesville City, VA",3.00%,6.3,149.25,Low,3/24/22
"Richmond County, VA",51159,Virginia,"9,023",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,11.08,Low,3/24/22
"Roanoke County, VA",51161,Virginia,"94,186",14,"Roanoke City, VA - Roanoke, VA",4.00%,5.7,3.19,Low,3/24/22
"Rockbridge County, VA",51163,Virginia,"22,573",97,"Augusta, VA - Staunton City, VA",2.70%,4.9,44.3,Low,3/24/22
"Rockingham County, VA",51165,Virginia,"81,948",63,"Rockingham, VA - Harrisonburg City, VA",2.90%,4.8,18.3,Low,3/24/22
"Russell County, VA",51167,Virginia,"26,586",151,"Sullivan (Kingsport), TN - Hawkins, TN",5.40%,6.6,101.56,Low,3/24/22
"Scott County, VA",51169,Virginia,"21,566",151,"Sullivan (Kingsport), TN - Hawkins, TN",5.40%,6.6,9.27,Low,3/24/22
"Shenandoah County, VA",51171,Virginia,"43,616",25,"Berkeley, WV - Frederick, VA",4.30%,7.2,45.85,Low,3/24/22
"Smyth County, VA",51173,Virginia,"30,104",151,"Sullivan (Kingsport), TN - Hawkins, TN",5.40%,6.6,56.47,Low,3/24/22
"Southampton County, VA",51175,Virginia,"17,631",6,"Virginia Beach City, VA - Norfolk City, VA",0.90%,1.6,238.22,Medium,3/24/22
"Spotsylvania County, VA",51177,Virginia,"136,215",135,"Stafford, VA - Spotsylvania, VA",4.40%,3.5,44.78,Low,3/24/22
"Stafford County, VA",51179,Virginia,"152,882",135,"Stafford, VA - Spotsylvania, VA",4.40%,3.5,47.75,Low,3/24/22
"Surry County, VA",51181,Virginia,"6,422",77,"Petersburg City, VA - Prince George, VA",3.90%,5.8,46.71,Low,3/24/22
"Sussex County, VA",51183,Virginia,"11,159",77,"Petersburg City, VA - Prince George, VA",3.90%,5.8,26.88,Low,3/24/22
"Tazewell County, VA",51185,Virginia,"40,595",39,"Mercer, WV - Tazewell, VA",5.00%,9.7,174.9,Low,3/24/22
"Warren County, VA",51187,Virginia,"40,164",25,"Berkeley, WV - Frederick, VA",4.30%,7.2,29.88,Low,3/24/22
"Washington County, VA",51191,Virginia,"53,740",151,"Sullivan (Kingsport), TN - Hawkins, TN",5.40%,6.6,35.36,Low,3/24/22
"Westmoreland County, VA",51193,Virginia,"18,015",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,72.16,Low,3/24/22
"Wise County, VA",51195,Virginia,"37,383",55,"Wise, VA - Lee, VA",17.90%,7.6,77.58,High,3/24/22
"Wythe County, VA",51197,Virginia,"28,684",70,"Montgomery, VA - Pulaski, VA",4.20%,2.5,34.86,Low,3/24/22
"York County, VA",51199,Virginia,"68,280",5,"Newport News City, VA - Hampton City, VA",1.40%,1.1,26.36,Low,3/24/22
"Alexandria City, VA",51510,Virginia,"159,428",69,"Fairfax, VA - Arlington, VA",1.50%,1.6,84.05,Low,3/24/22
"Bristol City, VA",51520,Virginia,"16,762",151,"Sullivan (Kingsport), TN - Hawkins, TN",5.40%,6.6,11.93,Low,3/24/22
"Buena Vista City, VA",51530,Virginia,"6,478",97,"Augusta, VA - Staunton City, VA",2.70%,4.9,77.18,Low,3/24/22
"Charlottesville City, VA",51540,Virginia,"47,266",99,"Albemarle, VA - Charlottesville City, VA",3.00%,6.3,74.05,Low,3/24/22
"Chesapeake City, VA",51550,Virginia,"244,835",6,"Virginia Beach City, VA - Norfolk City, VA",0.90%,1.6,27.77,Low,3/24/22
"Colonial Heights City, VA",51570,Virginia,"17,370",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,86.36,Low,3/24/22
"Covington City, VA",51580,Virginia,"5,538",30,"Greenbrier, WV - Alleghany Cnty and Clifton Forge Cty, VA",0.80%,1.4,577.83,Medium,3/24/22
"Danville City, VA",51590,Virginia,"40,044",132,"Pittsylvania (Danville), VA - Danville City, VA",1.50%,0.5,12.49,Low,3/24/22
"Emporia City, VA",51595,Virginia,"5,346",130,"Brunswick, VA - Greensville, VA",0.40%,3,112.23,Low,3/24/22
"Fairfax City, VA",51600,Virginia,"24,019",69,"Fairfax, VA - Arlington, VA",1.50%,1.6,29.14,Low,3/24/22
"Falls Church City, VA",51610,Virginia,"14,617",69,"Fairfax, VA - Arlington, VA",1.50%,1.6,116.3,Low,3/24/22
"Franklin City, VA",51620,Virginia,"7,967",6,"Virginia Beach City, VA - Norfolk City, VA",0.90%,1.6,25.1,Low,3/24/22
"Fredericksburg City, VA",51630,Virginia,"29,036",135,"Stafford, VA - Spotsylvania, VA",4.40%,3.5,13.78,Low,3/24/22
"Galax City, VA",51640,Virginia,"6,347",73,"Carroll, VA - Grayson, VA",1.50%,9.6,126.04,Low,3/24/22
"Hampton City, VA",51650,Virginia,"134,510",5,"Newport News City, VA - Hampton City, VA",1.40%,1.1,14.87,Low,3/24/22
"Harrisonburg City, VA",51660,Virginia,"53,016",63,"Rockingham, VA - Harrisonburg City, VA",2.90%,4.8,22.63,Low,3/24/22
"Hopewell City, VA",51670,Virginia,"22,529",77,"Petersburg City, VA - Prince George, VA",3.90%,5.8,26.63,Low,3/24/22
"Lexington City, VA",51678,Virginia,"7,446",97,"Augusta, VA - Staunton City, VA",2.70%,4.9,107.44,Low,3/24/22
"Lynchburg City, VA",51680,Virginia,"82,168",14,"Roanoke City, VA - Roanoke, VA",4.00%,5.7,167.95,Low,3/24/22
"Manassas City, VA",51683,Virginia,"41,085",109,"Prince William (Dale City), VA - Fauquier, VA",0.40%,0.7,51.11,Low,3/24/22
"Manassas Park City, VA",51685,Virginia,"17,478",109,"Prince William (Dale City), VA - Fauquier, VA",0.40%,0.7,45.77,Low,3/24/22
"Douglas County, WI",55031,Wisconsin,"43,150",289,"St. Louis (Duluth), MN - Itasca, MN",2.70%,4.2,50.98,Low,3/24/22
"Martinsville City, VA",51690,Virginia,"12,554",132,"Pittsylvania (Danville), VA - Danville City, VA",1.50%,0.5,485.9,Medium,3/24/22
"Newport News City, VA",51700,Virginia,"179,225",5,"Newport News City, VA - Hampton City, VA",1.40%,1.1,24.55,Low,3/24/22
"Norfolk City, VA",51710,Virginia,"242,742",6,"Virginia Beach City, VA - Norfolk City, VA",0.90%,1.6,29.25,Low,3/24/22
"Norton City, VA",51720,Virginia,"3,981",55,"Wise, VA - Lee, VA",17.90%,7.6,50.24,High,3/24/22
"Petersburg City, VA",51730,Virginia,"31,346",77,"Petersburg City, VA - Prince George, VA",3.90%,5.8,25.52,Low,3/24/22
"Poquoson City, VA",51735,Virginia,"12,271",5,"Newport News City, VA - Hampton City, VA",1.40%,1.1,16.3,Low,3/24/22
"Portsmouth City, VA",51740,Virginia,"94,398",6,"Virginia Beach City, VA - Norfolk City, VA",0.90%,1.6,45.55,Low,3/24/22
"Radford City, VA",51750,Virginia,"18,249",70,"Montgomery, VA - Pulaski, VA",4.20%,2.5,38.36,Low,3/24/22
"Richmond City, VA",51760,Virginia,"230,436",33,"Henrico (Richmond), VA - Chesterfield, VA",2.40%,5,35.15,Low,3/24/22
"Roanoke City, VA",51770,Virginia,"99,143",14,"Roanoke City, VA - Roanoke, VA",4.00%,5.7,95.82,Low,3/24/22
"Salem City, VA",51775,Virginia,"25,301",14,"Roanoke City, VA - Roanoke, VA",4.00%,5.7,35.57,Low,3/24/22
"Staunton City, VA",51790,Virginia,"24,932",97,"Augusta, VA - Staunton City, VA",2.70%,4.9,56.15,Low,3/24/22
"Suffolk City, VA",51800,Virginia,"92,108",6,"Virginia Beach City, VA - Norfolk City, VA",0.90%,1.6,29.31,Low,3/24/22
"Virginia Beach City, VA",51810,Virginia,"449,974",6,"Virginia Beach City, VA - Norfolk City, VA",0.90%,1.6,27.11,Low,3/24/22
"Waynesboro City, VA",51820,Virginia,"22,630",97,"Augusta, VA - Staunton City, VA",2.70%,4.9,53.03,Low,3/24/22
"Williamsburg City, VA",51830,Virginia,"14,954",5,"Newport News City, VA - Hampton City, VA",1.40%,1.1,6.69,Low,3/24/22
"Winchester City, VA",51840,Virginia,"28,078",25,"Berkeley, WV - Frederick, VA",4.30%,7.2,49.86,Low,3/24/22
"Adams County, WA",53001,Washington,"19,983",698,"Spokane (Spokane), WA - Stevens, WA",3.40%,4.8,45.04,Low,3/24/22
"Asotin County, WA",53003,Washington,"22,582",694,"Nez Perce, ID - Asotin, WA",1.20%,2.1,22.14,Low,3/24/22
"Benton County, WA",53005,Washington,"204,390",702,"Benton (Kennewick), WA - Franklin, WA",1.50%,4.7,49.42,Low,3/24/22
"Chelan County, WA",53007,Washington,"77,200",747,"Grant, WA - Chelan, WA",3.00%,2.7,50.52,Low,3/24/22
"Clallam County, WA",53009,Washington,"77,331",785,"Clallam, WA - Jefferson, WA",0.20%,0,54.31,Low,3/24/22
"Clark County, WA",53011,Washington,"488,241",689,"Multnomah (Portland), OR - Washington, OR",3.80%,3,129.85,Low,3/24/22
"Columbia County, WA",53013,Washington,"3,985",717,"Umatilla, OR - Walla Walla, WA",2.10%,1.9,25.09,Low,3/24/22
"Cowlitz County, WA",53015,Washington,"110,593",689,"Multnomah (Portland), OR - Washington, OR",3.80%,3,87.71,Low,3/24/22
"Douglas County, WA",53017,Washington,"43,429",747,"Grant, WA - Chelan, WA",3.00%,2.7,27.63,Low,3/24/22
"Ferry County, WA",53019,Washington,"7,627",698,"Spokane (Spokane), WA - Stevens, WA",3.40%,4.8,91.78,Low,3/24/22
"Franklin County, WA",53021,Washington,"95,222",702,"Benton (Kennewick), WA - Franklin, WA",1.50%,4.7,141.77,Low,3/24/22
"Garfield County, WA",53023,Washington,"2,225",694,"Nez Perce, ID - Asotin, WA",1.20%,2.1,44.94,Low,3/24/22
"Grant County, WA",53025,Washington,"97,733",747,"Grant, WA - Chelan, WA",3.00%,2.7,32.74,Low,3/24/22
"Grays Harbor County, WA",53027,Washington,"75,061",758,"Thurston (Olympia), WA - Lewis, WA",2.90%,3,25.31,Low,3/24/22
"Island County, WA",53029,Washington,"85,141",736,"King (Seattle), WA - Snohomish, WA",2.30%,2.5,34.06,Low,3/24/22
"Jefferson County, WA",53031,Washington,"32,221",785,"Clallam, WA - Jefferson, WA",0.20%,0,27.93,Low,3/24/22
"King County, WA",53033,Washington,"2,252,782",736,"King (Seattle), WA - Snohomish, WA",2.30%,2.5,57.48,Low,3/24/22
"Kitsap County, WA",53035,Washington,"271,473",736,"King (Seattle), WA - Snohomish, WA",2.30%,2.5,34.63,Low,3/24/22
"Kittitas County, WA",53037,Washington,"47,935",739,"Yakima (Yakima), WA - Kittitas, WA",2.10%,0.7,131.43,Low,3/24/22
"Klickitat County, WA",53039,Washington,"22,425",748,"Wasco, OR - Hood River, OR",1.00%,4.5,75.81,Low,3/24/22
"Lewis County, WA",53041,Washington,"80,707",758,"Thurston (Olympia), WA - Lewis, WA",2.90%,3,83.02,Low,3/24/22
"Lincoln County, WA",53043,Washington,"10,939",698,"Spokane (Spokane), WA - Stevens, WA",3.40%,4.8,18.28,Low,3/24/22
"Mason County, WA",53045,Washington,"66,768",758,"Thurston (Olympia), WA - Lewis, WA",2.90%,3,104.84,Low,3/24/22
"Okanogan County, WA",53047,Washington,"42,243",747,"Grant, WA - Chelan, WA",3.00%,2.7,89.96,Low,3/24/22
"Pacific County, WA",53049,Washington,"22,471",758,"Thurston (Olympia), WA - Lewis, WA",2.90%,3,48.95,Low,3/24/22
"Pend Oreille County, WA",53051,Washington,"13,724",698,"Spokane (Spokane), WA - Stevens, WA",3.40%,4.8,51.01,Low,3/24/22
"Pierce County, WA",53053,Washington,"904,980",794,"Pierce, WA",6.30%,6.6,70.94,Low,3/24/22
"San Juan County, WA",53055,Washington,"17,582",736,"King (Seattle), WA - Snohomish, WA",2.30%,2.5,22.75,Low,3/24/22
"Skagit County, WA",53057,Washington,"129,205",736,"King (Seattle), WA - Snohomish, WA",2.30%,2.5,37.92,Low,3/24/22
"Skamania County, WA",53059,Washington,"12,083",748,"Wasco, OR - Hood River, OR",1.00%,4.5,49.66,Low,3/24/22
"Snohomish County, WA",53061,Washington,"822,083",736,"King (Seattle), WA - Snohomish, WA",2.30%,2.5,46.1,Low,3/24/22
"Spokane County, WA",53063,Washington,"522,798",698,"Spokane (Spokane), WA - Stevens, WA",3.40%,4.8,52.79,Low,3/24/22
"Stevens County, WA",53065,Washington,"45,723",698,"Spokane (Spokane), WA - Stevens, WA",3.40%,4.8,63.43,Low,3/24/22
"Thurston County, WA",53067,Washington,"290,536",758,"Thurston (Olympia), WA - Lewis, WA",2.90%,3,44.74,Low,3/24/22
"Wahkiakum County, WA",53069,Washington,"4,488",689,"Multnomah (Portland), OR - Washington, OR",3.80%,3,111.41,Low,3/24/22
"Walla Walla County, WA",53071,Washington,"60,760",717,"Umatilla, OR - Walla Walla, WA",2.10%,1.9,34.56,Low,3/24/22
"Whatcom County, WA",53073,Washington,"229,247",815,"Whatcom, WA",2.60%,2.6,68.05,Low,3/24/22
"Whitman County, WA",53075,Washington,"50,104",784,"Whitman, WA - Latah, ID",2.80%,3.3,19.96,Low,3/24/22
"Yakima County, WA",53077,Washington,"250,873",739,"Yakima (Yakima), WA - Kittitas, WA",2.10%,0.7,70.95,Low,3/24/22
"Barbour County, WV",54001,West Virginia,"16,441",50,"Randolph, WV - Barbour, WV",2.40%,3.3,79.07,Low,3/24/22
"Berkeley County, WV",54003,West Virginia,"119,171",25,"Berkeley, WV - Frederick, VA",4.30%,7.2,54.54,Low,3/24/22
"Boone County, WV",54005,West Virginia,"21,457",7,"Kanawha (Charleston), WV - Putnam, WV",4.70%,6.4,32.62,Low,3/24/22
"Braxton County, WV",54007,West Virginia,"13,957",92,"Harrison, WV - Upshur, WV",5.10%,10.2,207.78,High,3/24/22
"Brooke County, WV",54009,West Virginia,"21,939",380,"Columbiana, OH - Hancock (Weirton), WV",2.50%,2,50.14,Low,3/24/22
"Cabell County, WV",54011,West Virginia,"91,945",46,"Cabell (Huntington), WV - Lawrence, OH",3.90%,6.9,67.43,Low,3/24/22
"Calhoun County, WV",54013,West Virginia,"7,109",34,"Wood (Parkersburg), WV - Washington, OH",5.60%,9.3,42.2,Low,3/24/22
"Clay County, WV",54015,West Virginia,"8,508",7,"Kanawha (Charleston), WV - Putnam, WV",4.70%,6.4,23.51,Low,3/24/22
"Doddridge County, WV",54017,West Virginia,"8,448",92,"Harrison, WV - Upshur, WV",5.10%,10.2,71.02,Medium,3/24/22
"Fayette County, WV",54019,West Virginia,"42,406",60,"Raleigh, WV - Fayette, WV",2.80%,5.4,40.09,Low,3/24/22
"Gilmer County, WV",54021,West Virginia,"7,823",92,"Harrison, WV - Upshur, WV",5.10%,10.2,38.35,Medium,3/24/22
"Grant County, WV",54023,West Virginia,"11,568",1,"Allegany (Cumberland), MD - Garrett, MD",2.40%,5.3,60.51,Low,3/24/22
"Greenbrier County, WV",54025,West Virginia,"34,662",30,"Greenbrier, WV - Alleghany Cnty and Clifton Forge Cty, VA",0.80%,1.4,121.17,Low,3/24/22
"Hampshire County, WV",54027,West Virginia,"23,175",25,"Berkeley, WV - Frederick, VA",4.30%,7.2,47.46,Low,3/24/22
"Hancock County, WV",54029,West Virginia,"28,810",380,"Columbiana, OH - Hancock (Weirton), WV",2.50%,2,38.18,Low,3/24/22
"Hardy County, WV",54031,West Virginia,"13,776",1,"Allegany (Cumberland), MD - Garrett, MD",2.40%,5.3,14.52,Low,3/24/22
"Harrison County, WV",54033,West Virginia,"67,256",92,"Harrison, WV - Upshur, WV",5.10%,10.2,44.61,Medium,3/24/22
"Jackson County, WV",54035,West Virginia,"28,576",34,"Wood (Parkersburg), WV - Washington, OH",5.60%,9.3,45.49,Low,3/24/22
"Jefferson County, WV",54037,West Virginia,"57,146",25,"Berkeley, WV - Frederick, VA",4.30%,7.2,29.75,Low,3/24/22
"Kanawha County, WV",54039,West Virginia,"178,124",7,"Kanawha (Charleston), WV - Putnam, WV",4.70%,6.4,36.49,Low,3/24/22
"Lewis County, WV",54041,West Virginia,"15,907",92,"Harrison, WV - Upshur, WV",5.10%,10.2,106.87,Medium,3/24/22
"Lincoln County, WV",54043,West Virginia,"20,409",46,"Cabell (Huntington), WV - Lawrence, OH",3.90%,6.9,49,Low,3/24/22
"Logan County, WV",54045,West Virginia,"32,019",13,"Pike, KY - Logan, WV",4.90%,17.6,53.09,Medium,3/24/22
"McDowell County, WV",54047,West Virginia,"17,624",39,"Mercer, WV - Tazewell, VA",5.00%,9.7,141.85,Low,3/24/22
"Marion County, WV",54049,West Virginia,"56,072",31,"Monongalia, WV - Marion, WV",5.20%,9.4,98.09,Low,3/24/22
"Marshall County, WV",54051,West Virginia,"30,531",24,"Belmont, OH - Ohio (Wheeling), WV",1.70%,7.9,58.96,Low,3/24/22
"Mason County, WV",54053,West Virginia,"26,516",283,"Jackson, OH - Gallia, OH",7.10%,3.6,49.03,Low,3/24/22
"Mercer County, WV",54055,West Virginia,"58,758",39,"Mercer, WV - Tazewell, VA",5.00%,9.7,105.52,Low,3/24/22
"Mineral County, WV",54057,West Virginia,"26,868",1,"Allegany (Cumberland), MD - Garrett, MD",2.40%,5.3,22.33,Low,3/24/22
"Mingo County, WV",54059,West Virginia,"23,424",13,"Pike, KY - Logan, WV",4.90%,17.6,85.38,Medium,3/24/22
"Monongalia County, WV",54061,West Virginia,"105,612",31,"Monongalia, WV - Marion, WV",5.20%,9.4,60.6,Low,3/24/22
"Monroe County, WV",54063,West Virginia,"13,275",30,"Greenbrier, WV - Alleghany Cnty and Clifton Forge Cty, VA",0.80%,1.4,22.6,Low,3/24/22
"Morgan County, WV",54065,West Virginia,"17,884",25,"Berkeley, WV - Frederick, VA",4.30%,7.2,44.73,Low,3/24/22
"Nicholas County, WV",54067,West Virginia,"24,496",7,"Kanawha (Charleston), WV - Putnam, WV",4.70%,6.4,65.32,Low,3/24/22
"Ohio County, WV",54069,West Virginia,"41,411",24,"Belmont, OH - Ohio (Wheeling), WV",1.70%,7.9,57.96,Low,3/24/22
"Pendleton County, WV",54071,West Virginia,"6,969",63,"Rockingham, VA - Harrisonburg City, VA",2.90%,4.8,100.44,Low,3/24/22
"Pleasants County, WV",54073,West Virginia,"7,460",34,"Wood (Parkersburg), WV - Washington, OH",5.60%,9.3,40.21,Low,3/24/22
"Pocahontas County, WV",54075,West Virginia,"8,247",50,"Randolph, WV - Barbour, WV",2.40%,3.3,24.25,Low,3/24/22
"Preston County, WV",54077,West Virginia,"33,432",31,"Monongalia, WV - Marion, WV",5.20%,9.4,74.78,Low,3/24/22
"Putnam County, WV",54079,West Virginia,"56,450",7,"Kanawha (Charleston), WV - Putnam, WV",4.70%,6.4,35.43,Low,3/24/22
"Raleigh County, WV",54081,West Virginia,"73,361",60,"Raleigh, WV - Fayette, WV",2.80%,5.4,50.44,Low,3/24/22
"Randolph County, WV",54083,West Virginia,"28,695",50,"Randolph, WV - Barbour, WV",2.40%,3.3,73.18,Low,3/24/22
"Ritchie County, WV",54085,West Virginia,"9,554",34,"Wood (Parkersburg), WV - Washington, OH",5.60%,9.3,115.14,Low,3/24/22
"Roane County, WV",54087,West Virginia,"13,688",34,"Wood (Parkersburg), WV - Washington, OH",5.60%,9.3,43.83,Low,3/24/22
"Summers County, WV",54089,West Virginia,"12,573",60,"Raleigh, WV - Fayette, WV",2.80%,5.4,103.4,Low,3/24/22
"Taylor County, WV",54091,West Virginia,"16,695",31,"Monongalia, WV - Marion, WV",5.20%,9.4,107.82,Low,3/24/22
"Tucker County, WV",54093,West Virginia,"6,839",50,"Randolph, WV - Barbour, WV",2.40%,3.3,175.46,Low,3/24/22
"Tyler County, WV",54095,West Virginia,"8,591",24,"Belmont, OH - Ohio (Wheeling), WV",1.70%,7.9,58.2,Low,3/24/22
"Upshur County, WV",54097,West Virginia,"24,176",92,"Harrison, WV - Upshur, WV",5.10%,10.2,99.27,Medium,3/24/22
"Wayne County, WV",54099,West Virginia,"39,402",46,"Cabell (Huntington), WV - Lawrence, OH",3.90%,6.9,45.68,Low,3/24/22
"Webster County, WV",54101,West Virginia,"8,114",7,"Kanawha (Charleston), WV - Putnam, WV",4.70%,6.4,147.89,Low,3/24/22
"Wetzel County, WV",54103,West Virginia,"15,065",24,"Belmont, OH - Ohio (Wheeling), WV",1.70%,7.9,73.02,Low,3/24/22
